2077	27486
2412	22073
3685	29741
9900	29561
3368	23029
1502	21163
9694	29355
2856	22517
8635	28296
3590	23251
8613	23594
1348	21009
4709	24370
4948	24609
8020	27681
8642	28303
450	20111
2679	22552
5278	25543
639	21053
112	27423
3263	29747
964	20388
10236	29897
3337	22998
1788	21449
2313	21974
5407	25068
2335	21996
1933	21594
9869	29530
6140	25801
3551	23212
2266	21927
5647	29267
4570	24231
1042	25588
8860	21170
4496	24157
8052	21280
3887	24711
9101	23016
9027	28688
6050	25711
6467	26128
3510	29580
1612	21273
3020	22681
2316	21977
908	20569
2498	24224
7987	24899
4362	24023
7434	27095
9890	27867
4940	25293
1013	20674
2119	26279
9205	28866
5109	24770
2831	22492
7052	23410
5135	24796
3484	27291
6387	26048
1973	25073
2547	22208
8268	22741
4030	27273
2473	22134
2839	22500
2837	22498
10100	29761
5361	25022
3861	23522
5454	25115
1358	21019
1956	22670
9550	29211
2289	21950
6525	28453
3256	22314
1466	22233
7436	24987
9081	28742
3705	23366
4544	30026
10005	27654
5801	21011
8615	28276
7591	27252
9480	19938
2145	21806
1216	20877
6080	25741
4897	24558
2862	22523
9553	29214
7786	28824
33	19694
3970	23631
5506	25167
10403	30064
4196	27778
3458	23119
4259	23920
2816	25282
7309	26970
6018	25679
7694	22585
4188	23849
9069	28730
7021	26682
5759	27825
812	23090
2687	22435
6992	20158
5556	25217
6485	26146
5850	22057
853	20514
2261	21922
9045	28706
10453	30114
9737	27601
10451	30112
4642	24303
6355	26016
8403	28064
6690	26351
4307	23968
8738	28399
2515	22176
7379	27040
467	20128
5874	20485
8008	27669
553	20214
9866	29527
5770	25431
7067	26728
8731	28564
4921	24325
8176	27837
9200	28861
6261	25922
5069	28443
5104	24765
10357	30018
2165	21826
4080	23741
6195	25856
1949	20479
7996	27657
1997	21658
10044	29705
3457	22709
4930	29222
8692	28353
4596	24257
6644	26305
2437	22098
9188	28849
7345	21889
5602	23436
9938	29599
1746	21407
10466	30127
2274	21935
6370	26031
2842	21568
3453	23114
4311	23496
2749	22410
1790	21451
6149	25810
2747	22408
6102	25763
2006	21667
6811	26657
839	25472
3370	24170
4205	22265
788	20449
9492	29153
6036	25697
6932	26593
2127	21788
6062	25723
10158	29819
1300	20961
2351	27528
10433	30094
6658	26319
9730	29391
59	24611
6564	25472
1578	26888
7826	27350
8909	23172
632	20293
3979	28788
3418	23079
747	20408
8570	28231
7659	27320
8794	28455
7905	25588
9287	28948
6727	26388
5798	25459
6300	22308
7932	30098
4453	27493
1863	21524
4518	24179
9267	23728
2497	22158
4289	23950
449	20110
4624	24285
7617	27278
6593	26254
332	19729
7497	22161
2194	21855
10386	30047
5044	20508
4635	24296
3183	21683
7159	26820
9847	29508
5751	25412
4495	24156
5810	25471
1714	21375
127	23683
3412	24357
5269	26446
10079	21116
9801	29462
1151	20812
7499	25111
10329	23156
3915	23576
9035	28696
843	20504
10365	26382
4939	24600
8011	27672
4503	24164
7904	27565
3228	21961
6756	26417
6030	25691
7315	26976
10259	29920
6291	25952
3325	29425
601	29330
3901	23562
7165	26826
9213	28874
6127	24006
1898	21559
6139	25800
9322	28983
1275	20936
3718	23379
5766	25427
4201	22088
4106	23590
4321	23982
6561	26222
2742	21583
9633	29294
5560	21883
4212	21097
2659	22320
9070	25302
988	20649
10108	29769
1916	21577
393	20054
8152	27813
4056	23717
894	23644
8151	27812
1939	28893
36	19697
2501	22162
10404	30065
4260	23921
4902	26946
9392	27795
2331	20501
648	20309
1224	20885
7449	27110
10184	29845
8985	28646
1152	22758
3954	25980
7485	28549
4535	24196
1914	27470
1473	25878
4981	24642
9077	28738
4107	22934
2670	22331
10222	29883
7150	26811
10095	23090
2381	22042
7068	26729
3375	21482
2605	22266
7615	27276
6591	26252
8639	28300
3163	19780
9931	29592
8730	28391
5195	25586
459	20120
486	20147
2678	22339
8678	28339
3046	22707
6774	26435
4688	24349
7700	22366
4110	23771
5326	24987
7182	26843
